thesis,subject
"

Numerical Solutions for Nonlinear Poisson-Boltzmann Equations and Numerical Simulations for Spike Dynamics",Mathematics Subject Classification: 65—Numerical analysis
"

A Posteriori Error Estimation for Non-Linear Eigenvalue Problems for Differential Operators of Second Order with Focus on 3D Vertex Singularities",Mathematics Subject Classification: 65—Numerical analysis
"

Efficient numerical methods for multi-phase flow problems with Peng-Robinson equation of state",Mathematics Subject Classification: 65—Numerical analysis
"

Numerical solutions of a diffusive interface model with Peng-Robinson equation of state",Mathematics Subject Classification: 65—Numerical analysis
"

Ordinary Differential equation methods for some optimization problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Continuous methods in optimization and its application in discriminant
analysis","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Computationally efficient optimization of groundwater remediation using derivative-based and heuristic algorithms","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Interior Point Based Continuous Methods for Linear Programming","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Numerically Efficient Algorithms for Unconstrained and Constrained Differential Dynamic Programming in Discrete-Time, Nonlinear Systems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Numerical Simulations of the Steady Euler Equations on Unstructured Grids",Mathematics Subject Classification: 65—Numerical analysis
"

Derivative-Free Optimization Algorithms For Computationally Expensive Functions","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Automatic calibration, management and uncertainty analysis: Phosphorus transport in the Cannonsville watershed","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Finite element analysis for flows in chemical reactors",Mathematics Subject Classification: 65—Numerical analysis
"

Models to Evaluate the Economic and Environmental Effects of Restricting Insecticide Use on Cotton and Corn","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Global Optimization of Computationally Expensive Functions Using Serial and Parallel Radial Basis Function Algorithms","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Parallel Processing of Stochastic Dynamic Programming With Continuous State Variables with Application to Reservoir Operation","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Dynamic Optimal Control of Groundwater Remediation with Management Periods: Linearized and Quasi-Newton Approaches",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Numerical Concepts and Error Analysis for Elliptic Neumann Boundary Control Problems with Pointwise State and Control Constraints",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

The Application of Constrained Optimal Control Algorithms to Groundwater Remediation","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Irrigation Magement Optimization Incorporating Equity and Crop Simulation","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Uncertainty and sensitivity analyses for watershed models: Hydrology and sediment transport modeling on the Cannonsville Reservoir system","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Groundwater Modeling for the Management of Agricultural Impacts on Surface Water Quality",Mathematics Subject Classification: 65—Numerical analysis
"

Spline Approximation in Discrete Dynamic Programming with Application to Stochastic Multi-Reservoir Systems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Fast High Accuracy Volume Rendering",Mathematics Subject Classification: 68—Computer science
"

Isosurface Extraction From Volume Data Using Particle Systems",Mathematics Subject Classification: 68—Computer science
"

Application of Experimental Design to Improve Computational Efficiency of Stochastic Dynamic Programming with Applications to Water Resource Management",Mathematics Subject Classification: 68—Computer science
"

Hydropower and Livelihoods in the Mekong Basin: Reservoir Operation for Farming and Fishing Livelihoods, Optimal Livelihood Strategies, and Simultaneous Optimization of Hydropower and Livelihood Goals","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Planning for Stability and Self-Reliance: An Evaluation of Policy Approaches for India",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Dynamic Programming and Partial Differential Equations",Mathematics Subject Classification: 93—Systems theory; control
"

Near-Optimal Intelligent Control for Continuous Set-Point Regulator Problems via Approximate Dynamic Programming","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Mathematical Modelling and Investigation of Tumour-Immune Interactions: the Importance of Metabolism",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Enabling Peer-to-Peer Swarming For Multi-Commodity Dissemination",Mathematics Subject Classification: 68—Computer science
"

Optimal and Adaptive Control of a Stochastic Service System with Applications to Hospitals",Mathematics Subject Classification: 93—Systems theory; control
"

High Speed Networks",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 93—Systems theory; control
"

",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 86—Geophysics
"

The Application of Dynamic Programming to Agricultural Ecology","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Population dynamics and ecology of polar bears in western Hudson Bay",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Mountain Pine Beetle Population Dynamics and Management",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Effecs of Salmon Aquaculture on Sea Lice Transmission and Wild Salmon Population Dynamaics",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Numerical Solutions of Delay Differential Equations using Spectral Methods",Mathematics Subject Classification: 65—Numerical analysis
"

Modelling and Investigation of Drug and Immune Therapies for Cancer",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Nonlinear Nonlocal Parabolic-Hyperbolic Coupled Systems for Cancer Cell Movement and Aggregation",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Modeling Group Formation and Activity Patterns in Self-Organizing Communities of Organisms",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Seed Dispersal and Biological Invasion: A Mathematical Analysis",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Predator and Prey, Past, Present, and Projected: Modelling Polar Bears and Ringed Seals in a Dynamic Arctic",Mathematics Subject Classification: 92—Biology and other natural sciences
"

A stable cubically convergent GR algorithm and Krylov subspace methods for non-Hermitian matrix eigenvalue problems",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Effect of fluctuating temperature and propagule flow on invasibility of
global marine habitats and species distribution",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Modelling Future Impacts of Climate Change and Harvest on the Reproductive Success of Female Polar Bears (Ursus maritimus)",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Large Deviations for Boundary Driven Exclusion Processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

A novel passage from particle data to PDEs out of equilibrium",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Integrodifference Models for Neutral Genetic Patterns and Trade-offs in Ecology",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Prey-Taxis and its Applications",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Mountain Pine Beetle Dynamics",Mathematics Subject Classification: 92—Biology and other natural sciences
"

The Arrival and Establishment of Non-Indigenous Species: Mechanisms, Uncertainty and Prediction",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Effiziente algorithmische Strukturerkennung in großen Datenmengen",Mathematics Subject Classification: 52—Convex and discrete geometry
"

Zur Dynamik des Falkmodells für Formgedächtnismaterialien",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Control of planar pendulum systems",Mathematics Subject Classification: 93—Systems theory; control
"

Mathematisch-Technische Optimierung von Verzahnungsgeometrien",Mathematics Subject Classification: 53—Differential geometry
"

Microscopic Hamiltonian systems and their effective description",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Entropic Gradient Flows on the Wasserstein Space via Large Deviations from
Thermodynamic Limits",Mathematics Subject Classification: 35—Partial differential equations
"

Variational Structures for Dynamical Fluctuations, In and Out of Equilibrium","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

An approach to computing binary edge maps for the purpose of registering intensity modulated images",Mathematics Subject Classification: 68—Computer science
"

Modelling, regularisation, and analysis of Dean-Kawasaki type equations",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Zum inversen Streuproblem der klassischen Mechanik",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Mathematical Analysis of a Restricted Three Body Coloumb System",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Hinreichende und notwendige Konvergenzbedingungen bei der numerischen Lösung nichtlinearer Anfangswertaufgaben",Mathematics Subject Classification: 65—Numerical analysis
"

Segmentierung zur symbolischen Beschreibung von Strukturen in Grauwertbildern",Mathematics Subject Classification: 68—Computer science
"

Extremal self-dual codes","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Über die Bestimmung von Trägheitsmomenten aus projizierten Wellenfunktionen",Mathematics Subject Classification: 65—Numerical analysis
"

Automatische Verarbeitung und Analyse von kranialen Computer-Tomogrammen",Mathematics Subject Classification: 68—Computer science
"

The ganglion cells of the frog retina: receptive field mechanisms and adaptive changes in these",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Combining Complementary Object Recognition Methods Lets Computers See Better",Mathematics Subject Classification: 68—Computer science
"

An adaptive nonconforming finite element method for the nonlinear Schr¨odinger equation.",Mathematics Subject Classification: 65—Numerical analysis
"

THALES: An Interactive System and Its Application to Teaching Programming",Mathematics Subject Classification: 97—Mathematics education
"

Interaktion mit raumbezogenen Informationssystemen: vom Konstruieren zum Editieren geometrischer Modelle",Mathematics Subject Classification: 68—Computer science
"

On Fully Discrete Galerkin Approximations for the Incompressible Navier-Stokes Equations",Mathematics Subject Classification: 65—Numerical analysis
"

Galerkin Methods for Some Nonlinear Equations in Hydrodynamics",Mathematics Subject Classification: 76—Fluid mechanics
"

Beitrag zur Theorie großer Verschiebungen hochelastischer isotroper Medien",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Public-Key Cryptography over Finite Fields: Birational Maps for Algebraic Tori over Finite Fields and  Fast Implementation of Ceilidh Cryptosystem",Mathematics Subject Classification: 14—Algebraic geometry
"

Multiscale Methods for Variational Image Denoising",Mathematics Subject Classification: 65—Numerical analysis
"

Minimal Sampling Criteria and Method for Nonmanifold Surface Reconstruction from Unorganized Points",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Image digitization and its influence on shape properties in finite dimensions",Mathematics Subject Classification: 68—Computer science
"

Simulation der Schalltransmission durch Wände",Mathematics Subject Classification: 76—Fluid mechanics
"

Über Singularitätendarstellungen und Kraftwirkungen bewegter Körper in kompressibler Flüssigkeit",Mathematics Subject Classification: 76—Fluid mechanics
"

Zur Berechnung der dynamischen Wechselwirkung zwischen Bauwerken und ihrer Umgebung mittels zeitabhängiger Randintegralgleichungen",Mathematics Subject Classification: 45—Integral equations
"

Iterative Lösung linearer Ungleichungssysteme",Mathematics Subject Classification: 65—Numerical analysis
"

Diskrete Modelle fuer singulärgestörte Randwertaufgaben gewöhnlicher Differentialgleichungen n-ter Ordnung",Mathematics Subject Classification: 65—Numerical analysis
"

Die numerische Konstruktion der exakten Loesung des skalaren Riemannproblems in zwei Raumdimensionen",Mathematics Subject Classification: 65—Numerical analysis
"

Dreidimensionale Grenzschicht-Instabilität",Mathematics Subject Classification: 76—Fluid mechanics
"

Projektive und differentialgeometrische Eigenschaften der linearen Strahlenkongruenz",Mathematics Subject Classification: 53—Differential geometry
"

Mathematische Entscheidungsforschung und ihre Anwendung auf die Produktionspolitik","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Hyperbolische Erhaltungssaetze mit Quellterm - Formation von Schockwellen und das GSK-Verfahren",Mathematics Subject Classification: 65—Numerical analysis
"

Power Measures in Large Weighted Voting Games. Asymptotic Properties and Numerical Methods","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Duale Quadraturformeln und ihre Eigenschaften.",Mathematics Subject Classification: 65—Numerical analysis
"

Über mehrdimensionale Interpolation und Kubatur",Mathematics Subject Classification: 65—Numerical analysis
"

Ein dynamisches Altersklassen-Modell für kannibalistische Zooplankton - Populationen",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Modulare Schaltkreissimulation unter Ausnutzung der Lastenz",Mathematics Subject Classification: 65—Numerical analysis
"

Analyse, Akquisition und Verarbeitung distribuiert vorliegenden Wissens zur Diagnose von Kraftfahrzeugsystemen",Mathematics Subject Classification: 00—General
"

Stabilitaet und Konvergenz von Differenzenverfahren fuer halblineare Probleme.",Mathematics Subject Classification: 65—Numerical analysis
"

Problemorientierbare Interpolationsmethoden bei interwallwertigen Daten",Mathematics Subject Classification: 65—Numerical analysis
"

COX-C mit Operatorkozept",Mathematics Subject Classification: 65—Numerical analysis
"

Einschließungsmethoden zur Bestimmung der Nullstellen nichtlinearer Gleichungssysteme und ihre Implementierung",Mathematics Subject Classification: 65—Numerical analysis
"

Inexact Iterative Projection Methods for Linear and Nonlinear Eigenvalue problems",Mathematics Subject Classification: 65—Numerical analysis
"

Unrestringierte Minimierung mit Unterraum-Suchmethoden",Mathematics Subject Classification: 65—Numerical analysis
"

Extending Deterministic Vibration Analysis of Ships into the Medium Frequency Range",Mathematics Subject Classification: 65—Numerical analysis
"

Methode zur angenäherten Lösung von Eigenwertproblemen mit Anwendungen auf Schwingungsprobleme",Mathematics Subject Classification: 65—Numerical analysis
"

Numerisches Loesen von technischen Modellen mit gekoppelter Substruktur am Beispiel der Kohleverbrennung in einer stationaeren Druckwirbelschichtfeuerung",Mathematics Subject Classification: 65—Numerical analysis
"

Prolongations- und Iterationsverfahren zur Ermittlung invarianter Unterräume aus Messdaten von Eigenpaaren",Mathematics Subject Classification: 65—Numerical analysis
"

High order finite elements for three-dimensional, thin walled nonlinear continua",Mathematics Subject Classification: 65—Numerical analysis
"

Zweidimensionale Simulation der Kohleverbrennung in Druckwirbelschichtfeuerungen",Mathematics Subject Classification: 65—Numerical analysis
"

Experimentelle Untersuchungen zur Hydrodynamik von Gas/Feststoff-Wirbelschichten",Mathematics Subject Classification: 76—Fluid mechanics
"

S-förmige Verzweigungsdiagramme bei elliptischen Randwertaufgaben mit Anwendungen auf exotherme Reaktionen",Mathematics Subject Classification: 35—Partial differential equations
"

Modifikationen kleinen Ranges von nichtlinearen symmetrischen Eigenwertaufgaben",Mathematics Subject Classification: 65—Numerical analysis
"

Krylov Subspace Methods in Finite Precision: A Unified Approach",Mathematics Subject Classification: 65—Numerical analysis
"

Abschätzungen und Iterationsverfahren für Polynom-Nullstellen",Mathematics Subject Classification: 65—Numerical analysis
"

On An Unsymmetric Eigenvalue Problem Governing Free Vibrations of Fluid-solid Structures",Mathematics Subject Classification: 65—Numerical analysis
"

Entwicklung einer automatisierten Auswertung und rechentechnischen Modellierung von Indikatordiagrammen für Kältemittelkompressoren mit selbsttätig arbeitenden Ventilen",Mathematics Subject Classification: 68—Computer science
"

Verfahren zur Bestimmung einiger extremaler Eigenwerte einer symmetrischen Toeplitz Matrix",Mathematics Subject Classification: 65—Numerical analysis
"

Interpolationsbasierte
Reduzierte-Basis-Modellierung von
Lösungskurven mit Umkehrpunkten",Mathematics Subject Classification: 65—Numerical analysis
"

Berechnung und Klassifizierung von Bifurkationspunkten",Mathematics Subject Classification: 65—Numerical analysis
"

Nonlinear Eigenvalue Problems: Newton-Type Methods and Nonlinear Rayleigh Functionals",Mathematics Subject Classification: 65—Numerical analysis
"

Sekundäre Verzweigung bei Platten und Stäben hervorgerufen durch Hindernisse",Mathematics Subject Classification: 46—Functional analysis
"

Über eine überall differenzierbare Funktion, deren Maxima und Minima überall dicht liegen (sog. Köpckesche Funktion)",Mathematics Subject Classification: 26—Real functions
"

Die Konvergenzordnung von Differenzenverfahren bei Anfangswertaufgaben mit schwach strukturierten Anfangsfunktionen.",Mathematics Subject Classification: 65—Numerical analysis
"

Ein Beitrag zur digitalen Simulation kontinuierlicher Systeme auf Kleinrechnern",Mathematics Subject Classification: 68—Computer science
"

Numerische Approximation quasiperiodischer invarianter Tori unter Anwendung erweiterter Systeme",Mathematics Subject Classification: 65—Numerical analysis
"

Zur Interpolation und Approximation in einer Seminorm durch Splines mit freien Knoten",Mathematics Subject Classification: 41—Approximations and expansions
"

Ein Abbildungsprinzip der Elastomechanik und seine Anwendung auf prismatische Stäbe",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Spektraleigenschaften linearer positiver Operatoren und Fehlerabschätzungen bei Operatorgleichungen",Mathematics Subject Classification: 47—Operator theory
"

Automated Multilevel Substructuring for Nonlinear Eigenvalue Problems",Mathematics Subject Classification: 65—Numerical analysis
"

Efficient Infinite Elements for Exterior Acoustics",Mathematics Subject Classification: 65—Numerical analysis
"

Multi-Level Substructuring Methods for Model Order Reduction",Mathematics Subject Classification: 65—Numerical analysis
"

Iterative Projection Methods for Symmetric Nonlinear Eigenvalue Problems with Applications",Mathematics Subject Classification: 65—Numerical analysis
"

Nutzung der Crocco-Transformation zur numerischen Berechnung der Grenzschichtgleichungen mittels Differenzenverfahren.",Mathematics Subject Classification: 65—Numerical analysis
"

Multilineare Behandlung von Eigenwertaufgaben",Mathematics Subject Classification: 65—Numerical analysis
"

Approximation durch Räume periodischer Splinefunktionen gerader Dimension",Mathematics Subject Classification: 41—Approximations and expansions
"

Trivariate local lagrange interpolation and macro-elements of arbitrary smoothness",Mathematics Subject Classification: 65—Numerical analysis
"

Zur Tschebyscheff-Approximation mit Funktionen von mehreren Variablen",Mathematics Subject Classification: 65—Numerical analysis
"

Mathematical Programs with Complementarity Constraints: Theory, Methods and Applications",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Primal and dual gap functions for generalized nash equilibrium problems and quasi-variational inequalities",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Strategische Kapazitäts- und Investitionsplanung in der globalen Supply Chain eines Automobilherstellers","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Modellgestützte strategische Planung von Produktionssystemen in der Automobilindustrie","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Stability Analysis of Non-Smooth Dynamical Systems with an Application to Biomechanics",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Optimale Gestaltung von Strukturen elastischer Materialien durch die Topologieoptimierung mit Gewichtungsoperatoren",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Das Stabilitätsproblem bei der numerischen Behandlung von Differentialgleichungen",Mathematics Subject Classification: 65—Numerical analysis
"

Mathematical Analysis of a Food Chain Model",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Simultane Losgrößen- und Reihenfolgeplanung für kontinuierliche Produktionslinien: Modelle und Methoden im Rahmen des Supply Chain Management","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Duale und primale Schnitthyperebenverfahren in der ganzzahligen linearen Optimierung",Mathematics Subject Classification: 65—Numerical analysis
"

Numerik von Erhaltungsgleichungen in Nicht-Standard-Situationen.",Mathematics Subject Classification: 65—Numerical analysis
"

Verallgemeinerte Monotonie und Fehlerabschätzungen aus den Defekten bei parabolischen Randwertaufgaben",Mathematics Subject Classification: 65—Numerical analysis
"

Bayesian Hypothesis Testing and Variable Selection in High Dimensional
Regression",Mathematics Subject Classification: 62—Statistics
"

Grid refinement and verification estimates for the RBF construction method of Lyapunov functions",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Determination of Areas and Basins of Attraction in Planar Dynamical Systems using Meshless Collocation",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On Linear Stability of the Bingham Poiseuille Flow",Mathematics Subject Classification: 76—Fluid mechanics
"

Metric two-level measure spaces: A state space for modeling evolving genealogies in host-parasite systems",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Large deviation and variational approaches to generalized gradient flows",Mathematics Subject Classification: 35—Partial differential equations
"

The historical process of the spatial Moran model with selection and mutation",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Dynamics of Genealogical Trees for Type- and State-dependent Resampling Models",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Finite System Scheme and Renormalisation",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Measure Representations of Genealogical Processes and Applications to Fleming-Viot Models",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Diffusion und Reaktion auf Netzwerken",Mathematics Subject Classification: 05—Combinatorics
"

Optimal Vaccination Pattern in Age-structured Populations",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Models for Persistence and Spread of Structured Populations in Patchy Landscapes",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Bacterial population genomics - towards a population genetics view of dispensable genes",Mathematics Subject Classification: 92—Biology and other natural sciences
"

State-dependent interacting multitype branching systems",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Multiple Scale Analysis of Spatial Branching Processes under the Palm Distribution",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Models for Forest Growth and Mortality: Linking Demography to Competition
and Climate",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Diffuse Clustering",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Ausbreitung einer Infektion durch ein System Brownscher Bewegungen",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Mutually Catalytic Branching at Infinite Rate",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Scalable Estimation of Multicast Session Characteristics",Mathematics Subject Classification: 68—Computer science
"

Stoppfolgen und Kopplungen von Markovprozessen",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Providing incentives for cooperation in anonymity systems",Mathematics Subject Classification: 68—Computer science
"

Hétérogénéités et Routages dans les Réseaux à Connectivité Intermittente",Mathematics Subject Classification: 68—Computer science
"

Algorithms for Large-Scale Topology Discovery",Mathematics Subject Classification: 68—Computer science
"

IP-level Internet topology dynamics capture",Mathematics Subject Classification: 68—Computer science
"

Tracing Internet Routes under Load Balancing",Mathematics Subject Classification: 68—Computer science
"

Persistence of River Populations",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Integrodifference equations in patchy landscapes",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Theory, Analysis and Implementation of Wavelet Monte Carlo",Mathematics Subject Classification: 62—Statistics
"

Cluster detection by lifting with application to phylogenetics",Mathematics Subject Classification: 62—Statistics
"

Modeling Moving Polarized Groups of Animals and Cells",Mathematics Subject Classification: 35—Partial differential equations
"

Additive Cox proportional hazards models for next-generation sequencing data",Mathematics Subject Classification: 62—Statistics
"

An Efficient and Flexible Model for Patterns of Population Genetic Variation",Mathematics Subject Classification: 62—Statistics
"

Die Lösungshalbgruppe abstrakter retardierter Gleichungen",Mathematics Subject Classification: 34—Ordinary differential equations
"

UTILIZING HAPLOTYPES FOR SENSITIVE SNP ARRAY-BASED DISCOVERY OF SOMATIC CHROMOSOMAL MUTATIONS",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Lösungen bei Reaktions-Diffusions-Modellen für den trägervermittelten erleichterten Transport durch biologische Membranen",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Convection-Diffusion Models for Competition and Segregation in Granular Material",Mathematics Subject Classification: 35—Partial differential equations
"

Einschließungssätze bei normalen und bei positiven Operatoren",Mathematics Subject Classification: 47—Operator theory
"

Statistical Methods for Gene-by-environment Interactions and High-dimensional Mediation Analysis",Mathematics Subject Classification: 62—Statistics
"

Statistical methods for incorporating biological knowledge into association
tests of sequencing data",Mathematics Subject Classification: 62—Statistics
"

Theoretical Considerations for Biological Control: A Case Study with Scentless Chamomile",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Statistical Modeling of High-throughput Sequencing Data and Spatially Resolved Transcriptomic Data",Mathematics Subject Classification: 62—Statistics
"

Developing Statistical Methods for Data from Platforms Measuring Gene Expression",Mathematics Subject Classification: 62—Statistics
"

Group Sequential Tests with Random Information Accrual",Mathematics Subject Classification: 62—Statistics
"

Bayesian shape alignment with applications to bioscience",Mathematics Subject Classification: 62—Statistics
"

Using Ranked Set Sampling with Binary Outcomes in
Cluster Randomized Designs",Mathematics Subject Classification: 62—Statistics
"

Bayesian Semi-supervised Keyprhase Extraction and Jackknife Empirical Likelihood for Assessing Heterogeneity in Meta-analysis",Mathematics Subject Classification: 62—Statistics
"

Bayesian Classification Using Bayesian Additive Regression Trees",Mathematics Subject Classification: 62—Statistics
"

Statistical methods for genetic phenotype prediction and DNA sequence sample contamination detection",Mathematics Subject Classification: 62—Statistics
"

Shape Analysis of Spatial Point Patterns",Mathematics Subject Classification: 62—Statistics
"

Development of Meta-analysis Methods in Biomedical Studies",Mathematics Subject Classification: 62—Statistics
"

Some Estimation Problems in Spatial Statistics",Mathematics Subject Classification: 62—Statistics
"

Two Topics in Statistics: Bayesian Meta-analysis of Rare Binary Adverse
Event Data
& Using Ranked Set Sampling with Randomized
Block Designs",Mathematics Subject Classification: 62—Statistics
"

Data-Adaptive SNP-set-Based Association Tests of Longitudinal Traits",Mathematics Subject Classification: 62—Statistics
"

Phishing Detection Using Distributed Bayesian Additive Regression Trees",Mathematics Subject Classification: 68—Computer science
"

Statistical methods for vQTL mapping and Mendelian randomization analysis with a time-varying exposure",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

Tackling Computational Challenges in High-throughput RNA interference Screening",Mathematics Subject Classification: 62—Statistics
"

Understanding RNA Regulation through analysis of CLIP-Seq data",Mathematics Subject Classification: 62—Statistics
"

Statistical Analysis for Microarray Data: False Discovery Rate Estimation, Statistical Testing and Integrated Analysis",Mathematics Subject Classification: 62—Statistics
"

Additive Hazards in Non-Inferiority Trials",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

Integrating Biological Knowledge and Other Data Sources into Microarray Data Analysis",Mathematics Subject Classification: 62—Statistics
"

Imbalanced Randomization in Clinical Trials",Mathematics Subject Classification: 62—Statistics
"

Statistical Methods for Sample Classification with Microarray Gene Expression Data",Mathematics Subject Classification: 62—Statistics
"

Estimating Cumulative Distribution Functions from JPS Data with Empty
Strata and Analyzing High-Throughput Data via Hierarchical Bayesian Spatial
Modeling",Mathematics Subject Classification: 62—Statistics
"

Meta-Analysis Approaches to Combine Multiple Gene Set Enrichment Studies",Mathematics Subject Classification: 62—Statistics
"

Rank Aggregation Methods in Genomic Applications",Mathematics Subject Classification: 62—Statistics
"

Unbalancedness under RSS-structured Cluster Randomized Design",Mathematics Subject Classification: 62—Statistics
"

A New Resampling Method to Improve Quality of Research with Small Samples",Mathematics Subject Classification: 62—Statistics
"

Contributions to Semi-Competing Risks Data",Mathematics Subject Classification: 62—Statistics
"

Varying-coefficient Regression Analyses for Semi-competing Risks Data",Mathematics Subject Classification: 62—Statistics
"

Network-based Mixture Models for Genomic Data",Mathematics Subject Classification: 62—Statistics
"

Sequential Procedures for Estimating Linear Combinations of Means of Several Normally Distributed Random Variables When the Variances Are Unknown",Mathematics Subject Classification: 62—Statistics
"

Structural Complexity in Stationary Stochastic Dynamical Systems",Mathematics Subject Classification: 62—Statistics
"

Thermodynamics of Correlations and Structure in Information Engines",Mathematics Subject Classification: 62—Statistics
"

Mechanisms within the Black Box: Prediction, Computation, Randomness, and Complexity of Input-Output Processes via the ε-Transducer",Mathematics Subject Classification: 62—Statistics
"

Importance of Latent Variables in the Context of Model Selection: A Focus on Differing Amounts of Noise",Mathematics Subject Classification: 62—Statistics
"

Estimation of Asymptotes",Mathematics Subject Classification: 62—Statistics
"

Some Results on Classifying an Observation Into One of Several Multivariate Normal Populations With Equal Covariance Matrices",Mathematics Subject Classification: 62—Statistics
"

Posterior Consistency in Nonparametric Regression Problems under Gaussian Process Priors",Mathematics Subject Classification: 62—Statistics
"

On the Limiting Behavior of the Sequential Probability Ratio Test",Mathematics Subject Classification: 62—Statistics
"

Mathematical Theory of the Lethal Action of Radiation on Yeast Cells",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Measures on the Integers and Limit Distributions of Additive, Number-Theoretic Functions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
